"subject","session","run","task","file","path","FD"
"INET036","2",7,"rest","sub-INET036_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-2/func/FD_outputs/sub-INET036_ses-2_task-rest_desc-framenums_fFD.txt",264
"INET036","3",1,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",265
"INET036","3",2,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",265
"INET036","3",3,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",261
"INET036","3",4,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",264
"INET036","3",5,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",265
"INET036","3",6,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",263
"INET036","3",7,"rest","sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-3/func/FD_outputs/sub-INET036_ses-3_task-rest_desc-framenums_fFD.txt",263
"INET036","4",1,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",264
"INET036","4",2,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",264
"INET036","4",3,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",265
"INET036","4",4,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",265
"INET036","4",5,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",258
"INET036","4",6,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",258
"INET036","4",7,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",263
"INET036","4",8,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",262
"INET036","4",9,"rest","sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET036/ses-4/func/FD_outputs/sub-INET036_ses-4_task-rest_desc-framenums_fFD.txt",257
"INET038","1",1,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET038","1",2,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",253
"INET038","1",3,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",218
"INET038","1",4,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",261
"INET038","1",5,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",245
"INET038","1",6,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",236
"INET038","1",7,"rest","sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-1/func/FD_outputs/sub-INET038_ses-1_task-rest_desc-framenums_fFD.txt",245
"INET038","2",1,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",264
"INET038","2",2,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",255
"INET038","2",3,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",198
"INET038","2",4,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",215
"INET038","2",5,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",245
"INET038","2",6,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",255
"INET038","2",7,"rest","sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-2/func/FD_outputs/sub-INET038_ses-2_task-rest_desc-framenums_fFD.txt",199
"INET038","3",1,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",264
"INET038","3",2,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",256
"INET038","3",3,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",232
"INET038","3",4,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",265
"INET038","3",5,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",202
"INET038","3",6,"rest","sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-3/func/FD_outputs/sub-INET038_ses-3_task-rest_desc-framenums_fFD.txt",232
"INET038","4",1,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",261
"INET038","4",2,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",259
"INET038","4",3,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",221
"INET038","4",4,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",227
"INET038","4",5,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",245
"INET038","4",6,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",234
"INET038","4",7,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",228
"INET038","4",8,"rest","sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET038/ses-4/func/FD_outputs/sub-INET038_ses-4_task-rest_desc-framenums_fFD.txt",219
"INET039","1",1,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",258
"INET039","1",2,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",257
"INET039","1",3,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",260
"INET039","1",4,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",254
"INET039","1",5,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",252
"INET039","1",6,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",216
"INET039","1",7,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",226
"INET039","1",8,"rest","sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-1/func/FD_outputs/sub-INET039_ses-1_task-rest_desc-framenums_fFD.txt",216
"INET039","2",1,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",262
"INET039","2",2,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",264
"INET039","2",3,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",220
"INET039","2",4,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",263
"INET039","2",5,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",258
"INET039","2",6,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",248
"INET039","2",7,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",254
"INET039","2",8,"rest","sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-2/func/FD_outputs/sub-INET039_ses-2_task-rest_desc-framenums_fFD.txt",260
"INET039","3",1,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",256
"INET039","3",2,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",262
"INET039","3",3,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",195
"INET039","3",4,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",246
"INET039","3",5,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",224
"INET039","3",6,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",216
"INET039","3",7,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",239
"INET039","3",8,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",230
"INET039","3",9,"rest","sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-3/func/FD_outputs/sub-INET039_ses-3_task-rest_desc-framenums_fFD.txt",246
"INET039","4",1,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",259
"INET039","4",2,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",255
"INET039","4",3,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",206
"INET039","4",4,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",212
"INET039","4",5,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",200
"INET039","4",6,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",229
"INET039","4",7,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",233
"INET039","4",8,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",242
"INET039","4",9,"rest","sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET039/ses-4/func/FD_outputs/sub-INET039_ses-4_task-rest_desc-framenums_fFD.txt",254
"INET040","1",1,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",2,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",3,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",4,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",5,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",6,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","1",7,"rest","sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-1/func/FD_outputs/sub-INET040_ses-1_task-rest_desc-framenums_fFD.txt",265
"INET040","2",1,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",263
"INET040","2",2,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",263
"INET040","2",3,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",263
"INET040","2",4,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",265
"INET040","2",5,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",264
"INET040","2",6,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",265
"INET040","2",7,"rest","sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt","/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET040/ses-2/func/FD_outputs/sub-INET040_ses-2_task-rest_desc-framenums_fFD.txt",258
